SECTION NAF26;LIBELLE NAF26;DIVISION NAF 88;LIBELLE NAF 88;GROUPE NAF 261;LIBELLE NAF 261;CLASSE NAF575;LIBELLE NAF575;CATEGORIE  NAF1342;LIBELLE NAF1342;SOUS-CATEGORIE NAF3142;LIBELLE NAF3142;comprend;CODE PACIFICA 1;CODE PACIFICA 2;CODE PACIFICA 3;LIBELE PACIFICA 1;LIBELLE PACIFICA 2;LIBELLE PACIFICA 3;ACTIVITE ELIGIBLE;CODE ASSIMILATION;LIBELLE ASSIMILATION;RDV;AVIS ASSURPRO;MOTS CLES ACTIVITE;COMMENTAIRES;RATTACHEMENT NAFA (O / N);Ne comprend pas
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.11;Moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.4;Parties pour moteurs;28.11.42;Parties pour autres moteurs n.c.a.;"- embiellage (bielles, pistons et segments) ; volant-moteur";;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.11;Moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.4;Parties pour moteurs;28.11.42;Parties pour autres moteurs n.c.a.;- équipements de distribution (soupapes, culbuteurs, carburateurs, injecteurs);;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.11;Moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.4;Parties pour moteurs;28.11.42;Parties pour autres moteurs n.c.a.;- tubulures d'admission et collecteurs d'échappement;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.11;Moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.9;Opérations sous-traitées intervenant dans la fabrication de moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.99;Opérations sous-traitées intervenant dans la fabrication de moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.11;Moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.9;Opérations sous-traitées intervenant dans la fabrication de moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;28.11.99;Opérations sous-traitées intervenant dans la fabrication de moteurs et turbines, à l'exclusion des moteurs pour avions, automobiles et motocycles;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.11;Moteurs hydrauliques et pneumatiques à mouvement rectiligne (cylindres);- moteurs hydrauliques et pneumatiques à mouvement rectiligne;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.12;Moteurs hydrauliques et pneumatiques rotatifs;- moteurs hydrauliques et pneumatiques rotatifs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.13;Pompes hydrauliques;- pompes hydrauliques à piston ou rotatives;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.14;Soupapes hydrauliques et pneumatiques;- soupapes hydrauliques et pneumatiques;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.15;Assemblages hydrauliques;- agrégats hydrauliques alternatifs ou rotatifs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.1;Équipements hydrauliques et pneumatiques, à l'exclusion des parties;28.12.16;Systèmes hydrauliques;- systèmes hydrauliques, à mouvement rectiligne ou non;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.2;Parties pour équipements hydrauliques et pneumatiques;28.12.20;Parties pour équipements hydrauliques et pneumatiques;- parties pour équipements hydrauliques et pneumatiques;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.2;Parties pour équipements hydrauliques et pneumatiques;28.12.20;Parties pour équipements hydrauliques et pneumatiques;- roues à ailettes d'aéromoteurs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.9;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;28.12.99;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.9;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;28.12.99;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.12;Équipements hydrauliques et pneumatiques;28.12.9;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;28.12.99;Opérations sous-traitées intervenant dans la fabrication d'équipements hydrauliques et pneumatiques;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents);;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.11;Pompes pour carburants, lubrifiants, agents de refroidissement et bétons;- pompes à dispositif mesureur pour la distribution de carburants, lubrifiants, etc.;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.11;Pompes pour carburants, lubrifiants, agents de refroidissement et bétons;- pompes pour moteurs (à huile, à essence, à eau,etc.);;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.11;Pompes pour carburants, lubrifiants, agents de refroidissement et bétons;- pompes à bras et pompes à béton;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.12;Autres pompes volumétriques alternatives pour liquides;- autres pompes volumétriques alternatives pour liquides;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.13;Autres pompes volumétriques rotatives pour liquides;- pompes à engrenage, à palettes, à lobes, hélicoïdales, péristaltiques;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.14;"Autres pompes centrifuges pour liquides ; autres pompes";- pompes centrifuges, circulateurs de chauffage, pompes immergées, électromagnétiques, autres pompes pour liquides et béliers hydrauliques;;;;;;;N;;;N;N;;;O;- élévateurs de voiture pour garages (28.22.13)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.1;"Pompes pour liquides ; élévateurs à liquides";28.13.14;"Autres pompes centrifuges pour liquides ; autres pompes";- élévateurs à liquides, roues élévatrices, norias, vis d'Archimède, etc.;;;;;;;N;;;N;N;;;O;- élévateurs de voiture pour garages (28.22.13)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.21;Pompes à vide;- pompes à vide;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.22;Pompes à air, à main ou à pied;- pompes à air, à main ou à pied;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.23;Compresseurs frigorifiques;- compresseurs frigorifiques;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.24;Compresseurs d'air remorquables;- compresseurs d'air remorquables;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.25;Turbocompresseurs;- turbocompresseurs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.26;Compresseurs volumétriques alternatifs;- compresseurs volumétriques alternatifs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.27;Compresseurs volumétriques rotatifs;- compresseurs volumétriques rotatifs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.2;"Pompes à air ou à vide ; compresseurs d'air ou d'autres gaz";28.13.28;Autres compresseurs;- autres compresseurs;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.3;Parties de pompes et compresseurs;28.13.31;"Parties de pompes ; parties d'élévateurs à liquides";- godets, chaînes à godets, corps de pompes, pistons, soupapes, clapets, vis hélicoïdales, etc.;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.3;Parties de pompes et compresseurs;28.13.32;Parties de pompes à air ou à vide, de compresseurs d'air ou de gaz, de ventilateurs et de hottes aspirantes;- corps de pompes ou de compresseurs, pistons, soupapes, roues à ailettes, aubes, ailettes;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.9;Opérations sous-traitées intervenant dans la fabrication d'autres pompes et compresseurs;28.13.99;Opérations sous-traitées intervenant dans la fabrication d'autres pompes et compresseurs;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.13;Autres pompes et compresseurs;28.13.9;Opérations sous-traitées intervenant dans la fabrication d'autres pompes et compresseurs;28.13.99;Opérations sous-traitées intervenant dans la fabrication d'autres pompes et compresseurs;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.11;Détendeurs, réducteurs de pression, clapets et soupapes de sûreté;- détendeurs, réducteurs de pression;;;;;;;N;;;N;N;;;O;- valves pour transmissions oléohydrauliques ou pneumatiques (28.12.14)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.11;Détendeurs, réducteurs de pression, clapets et soupapes de sûreté;- clapets et soupapes de sûreté ou de trop plein;;;;;;;N;;;N;N;;;O;- valves pour transmissions oléohydrauliques ou pneumatiques (28.12.14)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.12;"Articles de robinetterie sanitaire ; robinets pour radiateurs de chauffage central";"- articles de robinetterie sanitaire ; robinets pour radiateurs de chauffage central";;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.12;"Articles de robinetterie sanitaire ; robinets pour radiateurs de chauffage central";- mitigeurs et robinets thermostatiques;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.13;Vannes de commande, robinets-valves, clapets à bille et autres soupapes;- vannes de commande, robinets-valves, clapets à bille et autres soupapes;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.1;Articles de robinetterie et organes similaires pour tuyauteries, chaudières, réservoirs, cuves ou contenants similaires;28.14.13;Vannes de commande, robinets-valves, clapets à bille et autres soupapes;- bouches et lances d'incendie, arbres de Noël pour pipe-lines, tireuses de bière pour comptoirs, etc.;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.2;Pièces de robinetterie et articles similaires;28.14.20;Pièces de robinetterie et articles similaires;- pièces de robinetterie et articles similaires;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.9;Opérations sous-traitées intervenant dans la fabrication d'autres articles de robinetterie;28.14.99;Opérations sous-traitées intervenant dans la fabrication d'autres articles de robinetterie;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.14;Autres articles de robinetterie;28.14.9;Opérations sous-traitées intervenant dans la fabrication d'autres articles de robinetterie;28.14.99;Opérations sous-traitées intervenant dans la fabrication d'autres articles de robinetterie;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.1;Roulements à billes ou à rouleaux;28.15.10;Roulements à billes ou à rouleaux;- roulements à billes, à galets, à aiguilles ou à rouleaux;;;;;;;N;;;N;N;;;O;- billes pour roulements (28.15.31)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.1;Roulements à billes ou à rouleaux;28.15.10;Roulements à billes ou à rouleaux;- paliers à roulements (28.15.23);;;;;;;N;;;N;N;;;O;- billes pour roulements (28.15.31)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.21;Chaînes mécaniques, en fer ou en acier;- chaînes mécaniques, en fer ou en acier;;;;;;;N;;;N;N;;;O;- maillons de chaînes mécaniques (28.15.32)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.22;Arbres de transmission (y compris à cames et vilebrequin) et manivelles;- arbres de transmission;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.22;Arbres de transmission (y compris à cames et vilebrequin) et manivelles;- arbres à cames, vilebrequins et manivelles;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.22;Arbres de transmission (y compris à cames et vilebrequin) et manivelles;- arbres articulés ou flexibles;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.23;Paliers à roulements et coussinets;- paliers à roulements, butées et crapaudines;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.24;"Engrenages et roues de friction ; broches filetées à billes ou à rouleaux ; réducteurs, multiplicateurs et variateurs de vitesse";- réducteurs, multiplicateurs et variateurs de vitesse, convertisseurs de couples hydrauliques, roues de friction, vis à bille;;;;;;;N;;;N;N;;;O;- boites de vitesses et différentiels pour véhicules automobiles et motocycles (29.32.20)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.24;"Engrenages et roues de friction ; broches filetées à billes ou à rouleaux ; réducteurs, multiplicateurs et variateurs de vitesse";- engrenages : crémaillères, vis sans fin, roues dentées, pignons coniques, etc.;;;;;;;N;;;N;N;;;O;- boites de vitesses et différentiels pour véhicules automobiles et motocycles (29.32.20)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.25;Volants et poulies, y compris moufles;- volants et poulies;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.25;Volants et poulies, y compris moufles;- moufles;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.26;Embrayages et organes d'accouplement, y compris joints universels;- embrayages et organes d'accouplement;;;;;;;N;;;N;N;;;O;- embrayages pour véhicules automobiles et motocycles (29.32.20), embrayages électromagnétiques (27.90.40)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.2;Autres organes mécaniques de transmission;28.15.26;Embrayages et organes d'accouplement, y compris joints universels;- cardans et joints d'accouplement, liaisons homocinétiques;;;;;;;N;;;N;N;;;O;- embrayages pour véhicules automobiles et motocycles (29.32.20), embrayages électromagnétiques (27.90.40)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.3;Parties d'organes mécaniques de transmission;28.15.31;"Billes, aiguilles et rouleaux ; parties de roulements à billes ou à rouleaux";"- billes, aiguilles et rouleaux ; parties de roulements à billes ou à rouleaux";;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.3;Parties d'organes mécaniques de transmission;28.15.31;"Billes, aiguilles et rouleaux ; parties de roulements à billes ou à rouleaux";- bagues et cages pour roulements;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.3;Parties d'organes mécaniques de transmission;28.15.32;Maillons de chaînes mécaniques, en fer ou en acier;- maillons de chaînes mécaniques, en fer ou en acier;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.3;Parties d'organes mécaniques de transmission;28.15.39;Parties d'organes mécaniques de transmission n.c.a.;- parties d'organes mécaniques de transmission n.c.a.;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.9;Opérations sous-traitées intervenant dans la fabrication d'engrenages et d'organes mécaniques de transmission;28.15.99;Opérations sous-traitées intervenant dans la fabrication d'engrenages et d'organes mécaniques de transmission;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.1;Machines d'usage général;28.15;Engrenages et organes mécaniques de transmission;28.15.9;Opérations sous-traitées intervenant dans la fabrication d'engrenages et d'organes mécaniques de transmission;28.15.99;Opérations sous-traitées intervenant dans la fabrication d'engrenages et d'organes mécaniques de transmission;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.11;"Brûleurs ; foyers automatiques et grilles mécaniques ; dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires";- brûleurs industriels pour fours, étuves, générateurs de vapeur, etc., à combustibles liquides ou gazeux;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.11;"Brûleurs ; foyers automatiques et grilles mécaniques ; dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires";- brûleurs pour chaudières de chauffage central;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.11;"Brûleurs ; foyers automatiques et grilles mécaniques ; dispositifs mécaniques pour l'évacuation des cendres et dispositifs similaires";- brûleurs et foyers (y compris chargeurs et grilles) automatiques à charbon pulvérisé;;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.12;Fours industriels ou de laboratoire, non électriques, y compris incinérateurs, mais à l'exclusion des fours de boulangerie;- fours industriels (métallurgie, cimenterie, briqueterie, cokerie, peinture) ou de laboratoire, à fioul, à gaz ou à charbon;;;;;;;N;;;N;N;;;O;- fours pour boulangerie (28.93.15), séchoirs pour produits agricoles (28.93.16), bois ou papier (28.99.31)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.12;Fours industriels ou de laboratoire, non électriques, y compris incinérateurs, mais à l'exclusion des fours de boulangerie;- incinérateurs, fours crématoires, fours tunnels;;;;;;;N;;;N;N;;;O;- fours pour boulangerie (28.93.15), séchoirs pour produits agricoles (28.93.16), bois ou papier (28.99.31)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.13;"Fours industriels ou de laboratoire, électriques ; équipement de chauffage à induction ou diélectrique";- fours électriques industriels ou de laboratoire (fours à résistance, à induction, à arc);;;;;;;N;;;N;N;;;O;
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.1;Fours et brûleurs et leurs parties;28.21.14;Parties de fours et de brûleurs;- pièces détachées et équipements spécifiques de fours;;;;;;;N;;;N;N;;;O;- équipements électriques de chauffage de fours (27.51.29)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.9;Opérations sous-traitées intervenant dans la fabrication de fours et brûleurs;28.21.99;Opérations sous-traitées intervenant dans la fabrication de fours et brûleurs;- opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
C;Produits manufacturés;28;Machines et équipements n.c.a.;28.2;Autres machines d'usage général;28.21;Fours et brûleurs;28.21.9;Opérations sous-traitées intervenant dans la fabrication de fours et brûleurs;28.21.99;Opérations sous-traitées intervenant dans la fabrication de fours et brûleurs;- assemblage du produit mentionné ou de ses des parties;;;;;;;N;;;N;N;;;O;- produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)
